Filename,Predictions
test\4929.jpg,buildings
test\493.jpg,mountain
test\4930.jpg,mountain
test\4931.jpg,buildings
test\4933.jpg,buildings
test\494.jpg,buildings
test\4944.jpg,buildings
test\4946.jpg,forest
test\4947.jpg,mountain
test\4949.jpg,street
test\4955.jpg,glacier
test\4957.jpg,mountain
test\4960.jpg,buildings
test\4968.jpg,street
test\497.jpg,street
test\4976.jpg,street
test\498.jpg,buildings
test\4984.jpg,mountain
test\4986.jpg,sea
test\499.jpg,mountain
test\4990.jpg,forest
test\4991.jpg,mountain
test\4993.jpg,street
test\4995.jpg,glacier
test\5.jpg,buildings
test\5000.jpg,forest
test\5004.jpg,street
test\5005.jpg,mountain
test\5010.jpg,buildings
test\5015.jpg,sea
test\5016.jpg,glacier
test\5020.jpg,sea
test\5022.jpg,glacier
test\5031.jpg,street
test\5036.jpg,buildings
test\5057.jpg,street
test\5061.jpg,street
test\5066.jpg,mountain
test\5067.jpg,mountain
test\5068.jpg,buildings
test\507.jpg,sea
test\5070.jpg,forest
test\5072.jpg,mountain
test\5077.jpg,glacier
test\51.jpg,mountain
test\5100.jpg,glacier
test\5103.jpg,mountain
test\5106.jpg,street
test\5107.jpg,forest
test\5110.jpg,sea
test\5112.jpg,forest
test\5113.jpg,sea
test\5115.jpg,forest
test\5125.jpg,sea
test\5126.jpg,street
test\5128.jpg,sea
test\513.jpg,glacier
test\5130.jpg,buildings
test\5134.jpg,street
test\5137.jpg,street
test\5144.jpg,buildings
test\5146.jpg,street
test\515.jpg,street
test\5151.jpg,glacier
test\5157.jpg,street
test\5158.jpg,sea
test\516.jpg,mountain
test\5162.jpg,glacier
test\5164.jpg,sea
test\5174.jpg,buildings
test\5178.jpg,street
test\5179.jpg,buildings
test\5180.jpg,buildings
test\5181.jpg,mountain
test\5184.jpg,buildings
test\5187.jpg,buildings
test\5197.jpg,glacier
test\52.jpg,sea
test\520.jpg,forest
test\5200.jpg,buildings
test\5213.jpg,mountain
test\5218.jpg,buildings
test\522.jpg,buildings
test\5220.jpg,glacier
test\5227.jpg,mountain
test\5229.jpg,mountain
test\5230.jpg,buildings
test\5232.jpg,street
test\5236.jpg,forest
test\5245.jpg,street
test\5249.jpg,street
test\5251.jpg,mountain
test\5254.jpg,glacier
test\5255.jpg,sea
test\5259.jpg,sea
test\5265.jpg,street
test\527.jpg,mountain
test\5274.jpg,buildings
test\5278.jpg,forest
test\528.jpg,glacier
test\5282.jpg,glacier
test\5284.jpg,glacier
test\5288.jpg,glacier
test\5289.jpg,sea
test\529.jpg,street
test\5293.jpg,mountain
test\5301.jpg,buildings
test\5303.jpg,sea
test\531.jpg,sea
test\5314.jpg,mountain
test\5315.jpg,glacier
test\5320.jpg,street
test\5322.jpg,mountain
test\5328.jpg,glacier
test\5336.jpg,forest
test\5346.jpg,forest
test\5355.jpg,sea
test\536.jpg,mountain
test\5361.jpg,forest
test\5364.jpg,glacier
test\5365.jpg,forest
test\5366.jpg,buildings
test\5367.jpg,buildings
test\5370.jpg,mountain
test\5374.jpg,glacier
test\5375.jpg,sea
test\5376.jpg,street
test\5379.jpg,buildings
test\5380.jpg,sea
test\5383.jpg,mountain
test\5386.jpg,glacier
test\5389.jpg,street
test\5391.jpg,street
test\5394.jpg,glacier
test\5402.jpg,sea
test\5403.jpg,forest
test\5408.jpg,forest
test\5409.jpg,forest
test\5415.jpg,sea
test\5420.jpg,forest
test\5421.jpg,buildings
test\5427.jpg,mountain
test\5429.jpg,forest
test\5430.jpg,glacier
test\544.jpg,mountain
test\5443.jpg,sea
test\5445.jpg,sea
test\5450.jpg,street
test\5455.jpg,street
test\5457.jpg,mountain
test\5458.jpg,glacier
test\546.jpg,street
test\5460.jpg,street
test\5466.jpg,mountain
test\5467.jpg,street
test\5469.jpg,forest
test\5472.jpg,buildings
test\5473.jpg,sea
test\5475.jpg,buildings
test\5476.jpg,glacier
test\5478.jpg,buildings
test\548.jpg,forest
test\5480.jpg,mountain
test\5481.jpg,glacier
test\5486.jpg,sea
test\549.jpg,street
test\5491.jpg,buildings
test\5493.jpg,mountain
test\5497.jpg,buildings
test\5499.jpg,buildings
test\5502.jpg,street
test\5503.jpg,glacier
test\5507.jpg,glacier
test\5509.jpg,glacier
test\5511.jpg,forest
test\5520.jpg,sea
test\5525.jpg,sea
test\5527.jpg,buildings
test\5528.jpg,buildings
test\553.jpg,sea
test\5537.jpg,sea
test\5541.jpg,mountain
test\5545.jpg,street
test\5549.jpg,sea
test\555.jpg,sea
test\5550.jpg,mountain
test\5552.jpg,mountain
test\5553.jpg,forest
test\5555.jpg,glacier
test\5558.jpg,glacier
test\5560.jpg,mountain
test\5562.jpg,sea
test\5564.jpg,street
test\5567.jpg,mountain
test\557.jpg,mountain
test\5571.jpg,buildings
test\5580.jpg,forest
test\5581.jpg,glacier
test\5585.jpg,buildings
test\5589.jpg,street
test\5595.jpg,forest
test\5596.jpg,buildings
test\5598.jpg,mountain
test\560.jpg,glacier
test\5608.jpg,forest
test\5609.jpg,forest
test\561.jpg,sea
test\5619.jpg,buildings
test\5620.jpg,buildings
test\5621.jpg,street
test\5623.jpg,mountain
test\563.jpg,forest
test\5639.jpg,sea
test\5640.jpg,glacier
test\5645.jpg,street
test\5646.jpg,mountain
test\5647.jpg,buildings
test\565.jpg,buildings
test\5651.jpg,forest
test\5657.jpg,mountain
test\5659.jpg,street
test\5665.jpg,forest
test\5667.jpg,mountain
test\5668.jpg,sea
test\5671.jpg,glacier
test\568.jpg,street
test\5681.jpg,sea
test\5685.jpg,glacier
test\5687.jpg,buildings
test\5689.jpg,mountain
test\5690.jpg,mountain
test\5693.jpg,forest
test\5699.jpg,sea
test\570.jpg,mountain
test\5702.jpg,buildings
test\5706.jpg,street
test\5718.jpg,street
test\572.jpg,forest
test\5723.jpg,glacier
test\5725.jpg,glacier
test\5732.jpg,buildings
test\5733.jpg,buildings
test\5734.jpg,buildings
test\5736.jpg,street
test\5737.jpg,forest
test\5739.jpg,buildings
test\5740.jpg,street
test\5745.jpg,sea
test\5746.jpg,forest
test\5749.jpg,sea
test\575.jpg,street
test\5751.jpg,buildings
test\5756.jpg,buildings
test\5762.jpg,glacier
test\5765.jpg,mountain
test\5766.jpg,buildings
test\577.jpg,mountain
test\5773.jpg,glacier
test\5782.jpg,buildings
test\5787.jpg,street
test\579.jpg,forest
test\5793.jpg,glacier
test\5796.jpg,street
test\5800.jpg,street
test\5802.jpg,street
test\5803.jpg,buildings
test\5806.jpg,mountain
test\5807.jpg,mountain
test\5813.jpg,forest
test\5823.jpg,mountain
test\5826.jpg,sea
test\5827.jpg,glacier
test\5830.jpg,glacier
test\5839.jpg,street
test\584.jpg,mountain
test\5841.jpg,sea
test\5844.jpg,forest
test\5847.jpg,forest
test\5851.jpg,forest
test\5854.jpg,mountain
test\5856.jpg,forest
test\5857.jpg,buildings
test\5859.jpg,glacier
test\5862.jpg,buildings
test\5863.jpg,mountain
test\5864.jpg,mountain
test\5868.jpg,mountain
test\5871.jpg,glacier
test\5876.jpg,buildings
test\588.jpg,buildings
test\5881.jpg,buildings
test\5882.jpg,forest
test\5887.jpg,mountain
test\5888.jpg,buildings
test\5889.jpg,forest
test\5894.jpg,glacier
test\5896.jpg,mountain
test\5898.jpg,mountain
test\590.jpg,buildings
test\5901.jpg,sea
test\5903.jpg,buildings
test\5909.jpg,street
test\591.jpg,street
test\5914.jpg,forest
test\592.jpg,sea
test\5929.jpg,mountain
test\593.jpg,mountain
test\5933.jpg,mountain
test\5934.jpg,glacier
test\5936.jpg,forest
test\5942.jpg,sea
test\5945.jpg,mountain
test\5951.jpg,forest
test\5953.jpg,buildings
test\5954.jpg,mountain
test\5956.jpg,buildings
test\5957.jpg,buildings
test\5959.jpg,forest
test\5961.jpg,glacier
test\5962.jpg,mountain
test\5966.jpg,buildings
test\5967.jpg,street
test\5969.jpg,glacier
test\5975.jpg,forest
test\5979.jpg,glacier
test\598.jpg,buildings
test\5981.jpg,mountain
test\5982.jpg,buildings
test\5986.jpg,buildings
test\5987.jpg,buildings
test\5991.jpg,street
test\5993.jpg,forest
test\5995.jpg,mountain
test\5996.jpg,glacier
test\5999.jpg,sea
test\6.jpg,mountain
test\600.jpg,mountain
test\6001.jpg,buildings
test\601.jpg,sea
test\6010.jpg,forest
test\6013.jpg,forest
test\6017.jpg,glacier
test\6025.jpg,forest
test\6026.jpg,mountain
test\6027.jpg,forest
test\6031.jpg,mountain
test\6039.jpg,street
test\6041.jpg,buildings
test\6047.jpg,buildings
test\605.jpg,glacier
test\6051.jpg,glacier
test\6058.jpg,street
test\6059.jpg,street
test\6062.jpg,glacier
test\6063.jpg,mountain
test\6066.jpg,buildings
test\6068.jpg,buildings
test\6069.jpg,glacier
test\607.jpg,mountain
test\6071.jpg,street
test\6074.jpg,street
test\6077.jpg,buildings
test\608.jpg,forest
test\6082.jpg,buildings
test\6087.jpg,forest
test\6089.jpg,street
test\609.jpg,buildings
test\6090.jpg,sea
test\6093.jpg,sea
test\6094.jpg,mountain
test\61.jpg,sea
test\6108.jpg,mountain
test\6113.jpg,mountain
test\6116.jpg,buildings
test\6120.jpg,glacier
test\6121.jpg,glacier
test\6122.jpg,mountain
test\6133.jpg,street
test\6134.jpg,glacier
test\614.jpg,mountain
test\6140.jpg,mountain
test\6141.jpg,buildings
test\6145.jpg,glacier
test\6148.jpg,forest
test\615.jpg,mountain
test\616.jpg,street
test\6162.jpg,mountain
test\6163.jpg,forest
test\6164.jpg,glacier
test\6165.jpg,glacier
test\6168.jpg,sea
test\6173.jpg,glacier
test\6176.jpg,street
test\6179.jpg,street
test\6181.jpg,street
test\6183.jpg,buildings
test\6185.jpg,mountain
test\6189.jpg,buildings
test\619.jpg,mountain
test\6191.jpg,buildings
test\6194.jpg,glacier
test\6198.jpg,glacier
test\6200.jpg,glacier
test\6202.jpg,mountain
test\6206.jpg,sea
test\6207.jpg,glacier
test\6209.jpg,buildings
test\6211.jpg,sea
test\6214.jpg,buildings
test\6217.jpg,forest
test\6218.jpg,mountain
test\622.jpg,mountain
test\6228.jpg,buildings
test\6229.jpg,buildings
test\6234.jpg,buildings
test\6245.jpg,forest
test\6246.jpg,street
test\6247.jpg,forest
test\6248.jpg,street
test\6250.jpg,mountain
test\6251.jpg,buildings
test\6253.jpg,street
test\6255.jpg,forest
test\6257.jpg,buildings
test\626.jpg,glacier
test\6288.jpg,sea
test\629.jpg,sea
test\6291.jpg,mountain
test\6292.jpg,sea
test\6293.jpg,mountain
test\6296.jpg,street
test\6297.jpg,mountain
test\63.jpg,sea
test\630.jpg,buildings
test\6300.jpg,street
test\6303.jpg,street
test\6304.jpg,mountain
test\6306.jpg,sea
test\6308.jpg,sea
test\6318.jpg,mountain
test\632.jpg,glacier
test\6320.jpg,mountain
test\6322.jpg,glacier
test\6329.jpg,glacier
test\633.jpg,mountain
test\6332.jpg,buildings
test\6333.jpg,sea
test\6348.jpg,glacier
test\6349.jpg,buildings
test\6350.jpg,sea
test\6351.jpg,mountain
test\6353.jpg,mountain
test\6357.jpg,forest
test\6361.jpg,street
test\6362.jpg,street
test\6365.jpg,mountain
test\6371.jpg,buildings
test\6375.jpg,street
test\6376.jpg,forest
test\638.jpg,street
test\6382.jpg,sea
test\6390.jpg,forest
test\6397.jpg,mountain
test\6399.jpg,mountain
test\64.jpg,buildings
test\6401.jpg,street
test\6403.jpg,mountain
test\6410.jpg,glacier
test\6415.jpg,glacier
test\6419.jpg,mountain
test\6423.jpg,street
test\6424.jpg,sea
test\6427.jpg,buildings
test\6431.jpg,glacier
test\6435.jpg,forest
test\6437.jpg,street
test\6438.jpg,buildings
test\6443.jpg,sea
test\6444.jpg,glacier
test\6446.jpg,sea
test\6448.jpg,street
test\645.jpg,mountain
test\6450.jpg,forest
test\6451.jpg,buildings
test\6453.jpg,mountain
test\6459.jpg,street
test\646.jpg,street
test\6461.jpg,glacier
test\6462.jpg,buildings
test\6464.jpg,mountain
test\6475.jpg,sea
test\6476.jpg,street
test\6478.jpg,mountain
test\6483.jpg,mountain
test\6484.jpg,buildings
test\6485.jpg,street
test\6488.jpg,glacier
test\6489.jpg,sea
test\6491.jpg,mountain
test\6492.jpg,forest
test\6493.jpg,glacier
test\6497.jpg,sea
test\6500.jpg,sea
test\6504.jpg,buildings
test\6513.jpg,mountain
test\6521.jpg,buildings
test\6529.jpg,glacier
test\653.jpg,street
test\6531.jpg,mountain
test\6534.jpg,mountain
test\6536.jpg,mountain
test\6539.jpg,street
test\6542.jpg,buildings
test\6546.jpg,buildings
test\6547.jpg,street
test\655.jpg,forest
test\6554.jpg,mountain
test\6556.jpg,buildings
test\6557.jpg,glacier
test\6559.jpg,forest
test\656.jpg,buildings
test\6571.jpg,mountain
test\6572.jpg,mountain
test\6574.jpg,sea
test\6577.jpg,mountain
test\6579.jpg,buildings
test\6580.jpg,buildings
test\6581.jpg,sea
test\6582.jpg,sea
test\6593.jpg,buildings
test\6595.jpg,mountain
test\6596.jpg,street
test\660.jpg,mountain
test\6604.jpg,forest
test\661.jpg,glacier
test\6611.jpg,buildings
test\6612.jpg,mountain
test\6614.jpg,street
test\6615.jpg,street
test\6617.jpg,glacier
test\6621.jpg,forest
test\6622.jpg,mountain
test\6630.jpg,street
test\6639.jpg,forest
test\6644.jpg,forest
test\6647.jpg,buildings
test\6649.jpg,buildings
test\6650.jpg,sea
test\6651.jpg,buildings
test\6658.jpg,sea
test\6663.jpg,buildings
test\6665.jpg,mountain
test\667.jpg,street
test\6672.jpg,mountain
test\6674.jpg,sea
test\6677.jpg,forest
test\668.jpg,glacier
test\6681.jpg,mountain
test\6682.jpg,mountain
test\6688.jpg,forest
test\6690.jpg,forest
test\6692.jpg,sea
test\6693.jpg,forest
test\6696.jpg,buildings
test\6701.jpg,forest
test\6707.jpg,mountain
test\671.jpg,sea
test\6715.jpg,buildings
test\6717.jpg,mountain
test\672.jpg,glacier
test\6721.jpg,glacier
test\6724.jpg,glacier
test\6725.jpg,glacier
test\6727.jpg,buildings
test\6730.jpg,street
test\6732.jpg,glacier
test\6733.jpg,street
test\6738.jpg,buildings
test\6739.jpg,glacier
test\6749.jpg,forest
test\6751.jpg,sea
test\676.jpg,mountain
test\6764.jpg,sea
test\6769.jpg,sea
test\677.jpg,buildings
test\6772.jpg,mountain
test\6774.jpg,mountain
test\6777.jpg,glacier
test\6781.jpg,street
test\6783.jpg,buildings
test\6784.jpg,glacier
test\6785.jpg,buildings
test\6788.jpg,buildings
test\6794.jpg,street
test\6797.jpg,forest
test\6800.jpg,forest
test\6806.jpg,glacier
test\6807.jpg,glacier
test\6808.jpg,street
test\6811.jpg,street
test\6816.jpg,mountain
test\6819.jpg,buildings
test\682.jpg,mountain
test\6822.jpg,forest
test\6832.jpg,buildings
test\6835.jpg,street
test\6840.jpg,buildings
test\6841.jpg,street
test\6846.jpg,mountain
test\6850.jpg,forest
test\6855.jpg,mountain
test\6857.jpg,street
test\6860.jpg,glacier
test\6861.jpg,mountain
test\6862.jpg,buildings
test\6863.jpg,buildings
test\6872.jpg,glacier
test\6875.jpg,forest
test\6879.jpg,forest
test\6882.jpg,sea
test\6885.jpg,mountain
test\689.jpg,mountain
test\6892.jpg,street
test\69.jpg,forest
test\6900.jpg,sea
test\6901.jpg,buildings
test\6904.jpg,glacier
test\6906.jpg,buildings
test\691.jpg,glacier
test\6916.jpg,street
test\6917.jpg,forest
test\692.jpg,mountain
test\6920.jpg,buildings
test\6921.jpg,glacier
test\6922.jpg,buildings
test\6924.jpg,buildings
test\6925.jpg,sea
test\6930.jpg,mountain
test\6931.jpg,glacier
test\6938.jpg,mountain
test\6941.jpg,buildings
test\6943.jpg,street
test\6948.jpg,mountain
test\695.jpg,buildings
test\6950.jpg,buildings
test\6951.jpg,street
test\6952.jpg,glacier
test\6957.jpg,sea
test\6964.jpg,sea
test\6965.jpg,buildings
test\6966.jpg,forest
test\6974.jpg,street
test\6980.jpg,buildings
test\6988.jpg,sea
test\6989.jpg,mountain
test\6992.jpg,sea
test\6995.jpg,forest
test\6999.jpg,forest
test\70.jpg,forest
test\700.jpg,mountain
test\7001.jpg,mountain
test\7005.jpg,mountain
test\7011.jpg,mountain
test\7013.jpg,sea
test\7025.jpg,glacier
test\7028.jpg,street
test\7029.jpg,street
test\7034.jpg,glacier
test\7036.jpg,mountain
test\7043.jpg,sea
test\7044.jpg,sea
test\705.jpg,forest
test\7050.jpg,street
test\7055.jpg,buildings
test\7066.jpg,buildings
test\7067.jpg,forest
test\7068.jpg,glacier
test\7069.jpg,street
test\7070.jpg,glacier
test\7075.jpg,street
test\7077.jpg,buildings
test\7082.jpg,sea
test\7088.jpg,forest
test\7089.jpg,sea
test\709.jpg,mountain
test\7092.jpg,forest
test\7094.jpg,sea
test\7099.jpg,forest
test\7100.jpg,buildings
test\7104.jpg,buildings
test\7106.jpg,street
test\7107.jpg,mountain
test\7109.jpg,glacier
test\7110.jpg,glacier
test\7112.jpg,glacier
test\7115.jpg,glacier
test\7117.jpg,mountain
test\7119.jpg,glacier
test\7124.jpg,sea
test\7130.jpg,street
test\7133.jpg,street
test\7137.jpg,buildings
test\7147.jpg,buildings
test\7148.jpg,glacier
test\7149.jpg,glacier
test\7153.jpg,buildings
test\7156.jpg,forest
test\7158.jpg,street
test\7159.jpg,sea
test\7160.jpg,street
test\7161.jpg,buildings
test\7162.jpg,forest
test\7177.jpg,buildings
test\718.jpg,forest
test\7182.jpg,glacier
test\7183.jpg,sea
test\7186.jpg,buildings
test\7187.jpg,sea
test\7190.jpg,mountain
test\7194.jpg,forest
test\72.jpg,buildings
test\720.jpg,glacier
test\7208.jpg,mountain
test\7210.jpg,buildings
test\7211.jpg,glacier
test\7213.jpg,sea
test\7217.jpg,mountain
test\7218.jpg,mountain
test\7219.jpg,buildings
test\7224.jpg,glacier
test\7230.jpg,glacier
test\7242.jpg,buildings
test\7243.jpg,buildings
test\7244.jpg,sea
test\7249.jpg,street
test\7257.jpg,forest
test\7260.jpg,buildings
test\7263.jpg,mountain
test\7266.jpg,buildings
test\7269.jpg,buildings
test\7270.jpg,mountain
test\7272.jpg,forest
test\7273.jpg,forest
test\7279.jpg,glacier
test\7280.jpg,street
test\7283.jpg,street
test\7295.jpg,sea
test\7296.jpg,forest
test\7299.jpg,mountain
test\73.jpg,mountain
test\7301.jpg,forest
test\7304.jpg,buildings
test\7305.jpg,buildings
test\7310.jpg,street
test\7312.jpg,sea
test\7315.jpg,mountain
test\7316.jpg,forest
test\7317.jpg,forest
test\732.jpg,glacier
test\7322.jpg,buildings
test\7329.jpg,forest
test\7334.jpg,mountain
test\7335.jpg,glacier
test\734.jpg,mountain
test\7348.jpg,street
test\7349.jpg,buildings
test\7352.jpg,sea
test\7353.jpg,forest
test\7356.jpg,forest
test\736.jpg,buildings
test\7362.jpg,forest
test\7368.jpg,glacier
test\7371.jpg,buildings
test\7372.jpg,mountain
test\7376.jpg,glacier
test\7377.jpg,street
test\738.jpg,street
test\7381.jpg,glacier
test\7385.jpg,buildings
test\7389.jpg,glacier
test\7390.jpg,mountain
test\7391.jpg,buildings
test\7394.jpg,mountain
test\7395.jpg,buildings
test\740.jpg,glacier
test\7403.jpg,street
test\7405.jpg,forest
test\7406.jpg,forest
test\7407.jpg,street
test\7419.jpg,buildings
test\7422.jpg,street
test\7423.jpg,buildings
test\7426.jpg,sea
test\7430.jpg,buildings
test\7432.jpg,glacier
test\7433.jpg,street
test\7434.jpg,glacier
test\7435.jpg,sea
test\7438.jpg,forest
test\7444.jpg,buildings
test\7446.jpg,mountain
test\745.jpg,glacier
test\7460.jpg,mountain
test\7465.jpg,street
test\7466.jpg,glacier
test\7467.jpg,glacier
test\7468.jpg,mountain
test\7472.jpg,mountain
test\7473.jpg,glacier
test\7476.jpg,street
test\7477.jpg,buildings
test\7480.jpg,buildings
test\7481.jpg,buildings
test\7483.jpg,mountain
test\7484.jpg,glacier
test\7486.jpg,mountain
test\7488.jpg,street
test\7489.jpg,sea
test\7497.jpg,glacier
test\7504.jpg,sea
test\7508.jpg,street
test\7510.jpg,street
test\7511.jpg,mountain
test\7513.jpg,glacier
test\7514.jpg,mountain
test\7515.jpg,sea
test\7516.jpg,glacier
test\7517.jpg,buildings
test\7519.jpg,glacier
test\7521.jpg,mountain
test\7524.jpg,mountain
test\7526.jpg,mountain
test\7528.jpg,street
test\7534.jpg,buildings
test\7536.jpg,buildings
test\754.jpg,buildings
test\7540.jpg,sea
test\7548.jpg,mountain
test\7554.jpg,glacier
test\7555.jpg,mountain
test\7557.jpg,mountain
test\7564.jpg,forest
test\7566.jpg,glacier
test\7567.jpg,buildings
test\7568.jpg,sea
test\7572.jpg,forest
test\7575.jpg,glacier
test\7577.jpg,mountain
test\7579.jpg,forest
test\7583.jpg,sea
test\7589.jpg,buildings
test\7592.jpg,mountain
test\7597.jpg,glacier
test\76.jpg,sea
test\760.jpg,glacier
test\7605.jpg,buildings
test\7606.jpg,buildings
test\7607.jpg,sea
test\7608.jpg,forest
test\761.jpg,mountain
test\7611.jpg,glacier
test\7613.jpg,mountain
test\7614.jpg,buildings
test\7619.jpg,mountain
test\7622.jpg,buildings
test\7623.jpg,mountain
test\7624.jpg,buildings
test\7631.jpg,glacier
test\7640.jpg,glacier
test\7643.jpg,sea
test\7649.jpg,buildings
test\7650.jpg,buildings
test\7651.jpg,forest
test\7657.jpg,mountain
test\766.jpg,buildings
test\7660.jpg,buildings
test\7661.jpg,mountain
test\7663.jpg,street
test\7670.jpg,mountain
test\7676.jpg,mountain
test\7680.jpg,mountain
test\7682.jpg,forest
test\7684.jpg,buildings
test\7685.jpg,forest
test\7688.jpg,forest
test\7690.jpg,glacier
test\7691.jpg,street
test\7697.jpg,glacier
test\77.jpg,forest
test\7705.jpg,street
test\7707.jpg,mountain
test\7714.jpg,glacier
test\7723.jpg,street
test\7729.jpg,mountain
test\7732.jpg,mountain
test\7733.jpg,street
test\7736.jpg,mountain
test\7737.jpg,buildings
test\7738.jpg,mountain
test\7739.jpg,buildings
test\774.jpg,street
test\7740.jpg,glacier
test\7743.jpg,sea
test\7750.jpg,glacier
test\7752.jpg,forest
test\7753.jpg,buildings
test\7757.jpg,forest
test\7761.jpg,glacier
test\7762.jpg,street
test\7765.jpg,mountain
test\7766.jpg,street
test\7768.jpg,buildings
test\777.jpg,mountain
test\7770.jpg,sea
test\7772.jpg,forest
test\7776.jpg,buildings
test\7778.jpg,mountain
test\7779.jpg,street
test\7782.jpg,sea
test\7783.jpg,forest
test\7789.jpg,buildings
test\779.jpg,street
test\7792.jpg,glacier
test\7794.jpg,sea
test\7796.jpg,glacier
test\7797.jpg,sea
test\7800.jpg,mountain
test\7804.jpg,buildings
test\7808.jpg,street
test\7809.jpg,buildings
test\7811.jpg,buildings
test\7815.jpg,forest
test\7817.jpg,buildings
test\7824.jpg,street
test\7830.jpg,mountain
test\7832.jpg,buildings
test\7835.jpg,buildings
test\7843.jpg,glacier
test\7844.jpg,street
test\785.jpg,forest
test\7855.jpg,street
test\7857.jpg,mountain
test\7858.jpg,buildings
test\7862.jpg,glacier
test\7864.jpg,street
test\7866.jpg,sea
test\7867.jpg,mountain
test\7869.jpg,street
test\787.jpg,mountain
test\7870.jpg,buildings
test\7871.jpg,buildings
test\7878.jpg,mountain
test\788.jpg,mountain
test\7880.jpg,glacier
test\7883.jpg,buildings
test\7887.jpg,buildings
test\7894.jpg,street
test\7895.jpg,mountain
test\7896.jpg,buildings
test\7898.jpg,street
test\79.jpg,sea
test\7903.jpg,glacier
test\7904.jpg,mountain
test\7905.jpg,glacier
test\7907.jpg,glacier
test\7911.jpg,glacier
test\7917.jpg,forest
test\7918.jpg,buildings
test\792.jpg,buildings
test\7920.jpg,forest
test\7921.jpg,sea
test\7923.jpg,mountain
test\7925.jpg,buildings
test\7933.jpg,street
test\7934.jpg,mountain
test\7938.jpg,glacier
test\794.jpg,glacier
test\7943.jpg,sea
test\7945.jpg,buildings
test\7954.jpg,sea
test\7957.jpg,buildings
test\7958.jpg,mountain
test\7964.jpg,street
test\7968.jpg,mountain
test\7969.jpg,buildings
test\797.jpg,buildings
test\7970.jpg,buildings
test\7974.jpg,glacier
test\7975.jpg,mountain
test\7976.jpg,street
test\7978.jpg,buildings
test\798.jpg,buildings
test\7983.jpg,mountain
test\7986.jpg,sea
test\7987.jpg,mountain
test\7988.jpg,sea
test\7989.jpg,buildings
test\799.jpg,sea
test\7991.jpg,buildings
test\7995.jpg,sea
test\8000.jpg,buildings
test\8002.jpg,buildings
test\8004.jpg,forest
test\8007.jpg,glacier
test\8008.jpg,sea
test\8010.jpg,street
test\8011.jpg,mountain
test\8012.jpg,glacier
test\8013.jpg,mountain
test\8015.jpg,street
test\8017.jpg,forest
test\802.jpg,glacier
test\8020.jpg,mountain
test\8024.jpg,buildings
test\803.jpg,buildings
test\8030.jpg,street
test\8035.jpg,forest
test\8037.jpg,glacier
test\8040.jpg,mountain
test\8046.jpg,buildings
test\8050.jpg,street
test\8052.jpg,sea
test\8057.jpg,street
test\8059.jpg,forest
test\806.jpg,glacier
test\8066.jpg,mountain
test\8067.jpg,forest
test\8068.jpg,mountain
test\8071.jpg,buildings
test\8072.jpg,mountain
test\8075.jpg,street
test\8078.jpg,buildings
test\8079.jpg,buildings
test\8080.jpg,mountain
test\8082.jpg,glacier
test\8083.jpg,street
test\8085.jpg,mountain
test\8091.jpg,mountain
test\8094.jpg,buildings
test\8097.jpg,sea
test\8099.jpg,street
test\81.jpg,glacier
test\8101.jpg,forest
test\8106.jpg,buildings
test\8108.jpg,buildings
test\811.jpg,glacier
test\8110.jpg,glacier
test\8117.jpg,glacier
test\812.jpg,mountain
test\8123.jpg,street
test\8127.jpg,mountain
test\8128.jpg,forest
test\8133.jpg,glacier
test\8134.jpg,sea
test\8135.jpg,street
test\8141.jpg,buildings
test\8142.jpg,glacier
test\8144.jpg,buildings
test\8147.jpg,buildings
test\8149.jpg,forest
test\8150.jpg,mountain
test\8154.jpg,mountain
test\8155.jpg,forest
test\8157.jpg,glacier
test\8158.jpg,buildings
test\8160.jpg,glacier
test\8164.jpg,buildings
test\8167.jpg,buildings
test\8168.jpg,sea
test\817.jpg,buildings
test\8173.jpg,sea
test\8174.jpg,buildings
test\8175.jpg,buildings
test\8176.jpg,glacier
test\818.jpg,buildings
test\8180.jpg,buildings
test\8182.jpg,buildings
test\8184.jpg,street
test\8186.jpg,sea
test\819.jpg,glacier
test\8190.jpg,forest
test\8197.jpg,mountain
test\8215.jpg,sea
test\8221.jpg,street
test\8226.jpg,glacier
test\8240.jpg,sea
test\8247.jpg,sea
test\8249.jpg,mountain
test\825.jpg,mountain
test\8251.jpg,mountain
test\8257.jpg,buildings
test\8258.jpg,sea
test\826.jpg,mountain
test\8263.jpg,sea
test\8264.jpg,mountain
test\8265.jpg,buildings
test\8267.jpg,buildings
test\8268.jpg,buildings
test\8270.jpg,mountain
test\8272.jpg,glacier
test\8279.jpg,street
test\828.jpg,glacier
test\8282.jpg,forest
test\8284.jpg,street
test\8285.jpg,glacier
test\8286.jpg,forest
test\8287.jpg,glacier
test\8288.jpg,mountain
test\8289.jpg,forest
test\8290.jpg,glacier
test\830.jpg,sea
test\8303.jpg,mountain
test\8305.jpg,street
test\831.jpg,forest
test\8310.jpg,sea
test\8315.jpg,buildings
test\8316.jpg,buildings
test\8317.jpg,street
test\8319.jpg,mountain
test\832.jpg,mountain
test\8320.jpg,sea
test\8321.jpg,glacier
test\8325.jpg,glacier
test\8326.jpg,buildings
test\833.jpg,street
test\8330.jpg,buildings
test\8332.jpg,glacier
test\8339.jpg,sea
test\8341.jpg,street
test\8347.jpg,glacier
test\8359.jpg,mountain
test\836.jpg,street
test\8361.jpg,glacier
test\8368.jpg,mountain
